instances/empty-48-48.txt,0,1,0,0.0
instances/empty-48-48.txt,24,1,1,0.0009987354278564453
instances/empty-48-48.txt,38,1,2,0.0010025501251220703
instances/empty-48-48.txt,105,1,3,0.002002239227294922
instances/empty-48-48.txt,119,1,4,0.0020012855529785156
instances/empty-48-48.txt,147,1,5,0.002999544143676758
instances/empty-48-48.txt,192,1,6,0.003999233245849609
instances/empty-48-48.txt,216,1,7,0.005001068115234375
instances/empty-48-48.txt,256,1,8,0.005998373031616211
instances/empty-48-48.txt,275,1,9,0.004999876022338867
instances/empty-48-48.txt,298,1,10,0.0070018768310546875
instances/empty-48-48.txt,302,1,11,0.007007122039794922
instances/empty-48-48.txt,325,1,12,0.0070035457611083984
instances/empty-48-48.txt,346,1,13,0.008995532989501953
instances/empty-48-48.txt,375,1,14,0.009000778198242188
instances/empty-48-48.txt,397,1,15,0.009998798370361328
instances/empty-48-48.txt,430,1,16,0.016000032424926758
instances/empty-48-48.txt,463,1,17,0.016999483108520508
instances/empty-48-48.txt,496,1,18,0.019000768661499023
instances/empty-48-48.txt,560,1,19,0.02200007438659668
instances/empty-48-48.txt,608,1,20,0.024997711181640625
instances/empty-48-48.txt,659,1,21,0.027996540069580078
instances/empty-48-48.txt,718,2,22,0.12400197982788086
instances/empty-48-48.txt,739,2,23,0.10799884796142578
instances/empty-48-48.txt,759,2,24,0.1269996166229248
instances/empty-48-48.txt,798,4,25,0.1880030632019043
instances/empty-48-48.txt,843,5,26,0.2290019989013672
instances/empty-48-48.txt,897,5,27,0.2370002269744873
instances/empty-48-48.txt,935,5,28,0.25299835205078125
instances/empty-48-48.txt,973,5,29,0.2579991817474365
instances/empty-48-48.txt,1039,5,30,0.2950000762939453
instances/empty-48-48.txt,1086,5,31,0.2969996929168701
instances/empty-48-48.txt,1105,5,32,0.3010110855102539
instances/empty-48-48.txt,1134,5,33,0.3359997272491455
instances/empty-48-48.txt,1166,5,34,0.3320138454437256
instances/empty-48-48.txt,1193,5,35,0.34799933433532715
instances/empty-48-48.txt,1220,5,36,0.35001230239868164
instances/empty-48-48.txt,1230,5,37,0.36700010299682617
instances/empty-48-48.txt,1277,5,38,0.4199855327606201
instances/empty-48-48.txt,1316,5,39,0.44901466369628906
instances/empty-48-48.txt,1346,6,40,0.5310006141662598
instances/empty-48-48.txt,1377,8,41,0.8039922714233398
instances/empty-48-48.txt,1398,8,42,0.8260006904602051
instances/empty-48-48.txt,1451,9,43,1.7740025520324707
instances/empty-48-48.txt,1475,9,44,2.2380001544952393
instances/empty-48-48.txt,1494,9,45,2.4356541633605957
instances/empty-48-48.txt,1526,9,46,2.4649999141693115
instances/empty-48-48.txt,1572,9,47,2.5959982872009277
instances/empty-48-48.txt,1598,9,48,2.7589876651763916
instances/empty-48-48.txt,1626,10,49,3.2509982585906982
instances/empty-48-48.txt,1670,10,50,3.4420008659362793
