instances/random-64-64-10.txt,0,0,0,0.0009989738464355469
instances/random-64-64-10.txt,62,0,1,0.0010008811950683594
instances/random-64-64-10.txt,95,0,2,0.002002239227294922
instances/random-64-64-10.txt,105,0,3,0.0020017623901367188
instances/random-64-64-10.txt,162,0,4,0.004000425338745117
instances/random-64-64-10.txt,231,0,5,0.004998207092285156
instances/random-64-64-10.txt,267,0,6,0.006012916564941406
instances/random-64-64-10.txt,324,0,7,0.007001399993896484
instances/random-64-64-10.txt,355,0,8,0.0070002079010009766
instances/random-64-64-10.txt,421,0,9,0.009999990463256836
instances/random-64-64-10.txt,473,1,10,0.0189971923828125
instances/random-64-64-10.txt,506,1,11,0.023000001907348633
instances/random-64-64-10.txt,544,1,12,0.022000551223754883
instances/random-64-64-10.txt,564,1,13,0.024999618530273438
instances/random-64-64-10.txt,617,1,14,0.026997089385986328
instances/random-64-64-10.txt,637,1,15,0.03199648857116699
instances/random-64-64-10.txt,670,1,16,0.03300023078918457
instances/random-64-64-10.txt,697,1,17,0.035001277923583984
instances/random-64-64-10.txt,744,1,18,0.03800249099731445
instances/random-64-64-10.txt,779,1,19,0.045096397399902344
instances/random-64-64-10.txt,836,3,20,0.2129979133605957
instances/random-64-64-10.txt,875,3,21,0.2259993553161621
instances/random-64-64-10.txt,912,3,22,0.24699950218200684
instances/random-64-64-10.txt,968,3,23,0.2578091621398926
instances/random-64-64-10.txt,983,3,24,0.2553408145904541
instances/random-64-64-10.txt,1015,3,25,0.2521662712097168
instances/random-64-64-10.txt,1036,4,26,0.2870171070098877
instances/random-64-64-10.txt,1090,4,27,0.30793309211730957
instances/random-64-64-10.txt,1139,4,28,0.32103562355041504
instances/random-64-64-10.txt,1163,5,29,0.38903379440307617
instances/random-64-64-10.txt,1193,5,30,0.4055333137512207
instances/random-64-64-10.txt,1206,7,31,0.696040153503418
instances/random-64-64-10.txt,1226,7,32,0.7288267612457275
instances/random-64-64-10.txt,1266,7,33,0.7520003318786621
instances/random-64-64-10.txt,1310,8,34,0.8260016441345215
instances/random-64-64-10.txt,1352,1305,35,78.8563985824585
instances/random-64-64-10.txt,1387,1305,36,84.39015030860901
instances/random-64-64-10.txt,1401,1317,37,90.6840443611145
